"customer_id","r_score","f_score","m_score","total_ltv","segment"
16411,2,3,4,214.65,At-Risk
13522,2,3,4,125.80,At-Risk
17038,2,3,4,112.40,At-Risk
14508,2,3,4,276.42,At-Risk
16953,2,3,4,20.80,At-Risk
17901,2,3,4,110.38,At-Risk
13962,2,3,4,169.55,At-Risk
15355,2,3,4,277.05,At-Risk
16414,2,3,4,126.25,At-Risk
13460,2,3,4,183.44,At-Risk
14784,2,3,4,289.99,At-Risk
13170,2,3,4,116.01,At-Risk
14661,2,3,4,107.95,At-Risk
12938,2,3,4,114.14,At-Risk
13960,2,3,4,230.22,At-Risk
15168,2,3,4,106.56,At-Risk
17081,2,3,4,290.16,At-Risk
16519,2,3,4,215.08,At-Risk
15863,2,3,4,68.84,At-Risk
17080,2,3,4,287.62,At-Risk
14495,2,3,4,123.80,At-Risk
15565,2,3,4,173.16,At-Risk
13917,2,3,4,272.04,At-Risk
17836,2,3,4,110.21,At-Risk
13189,2,3,4,260.68,At-Risk
17186,2,3,4,144.00,At-Risk
16557,2,3,4,281.85,At-Risk
13897,2,3,3,311.16,At-Risk
16956,2,3,3,308.74,At-Risk
14424,2,3,3,322.08,At-Risk
16366,2,3,3,327.30,At-Risk
17432,2,3,3,365.76,At-Risk
17664,2,3,3,604.64,At-Risk
12504,2,3,3,482.05,At-Risk
15115,2,3,3,340.11,At-Risk
13673,2,3,3,396.92,At-Risk
12904,2,3,3,509.58,At-Risk
14157,2,3,3,432.88,At-Risk
13142,2,3,3,307.09,At-Risk
14950,2,3,3,371.20,At-Risk
17384,2,3,3,336.40,At-Risk
17555,2,3,3,483.26,At-Risk
18040,2,3,3,357.20,At-Risk
15963,2,3,3,470.76,At-Risk
16399,2,3,3,408.57,At-Risk
14664,2,3,3,637.89,At-Risk
15919,2,3,3,639.89,At-Risk
18034,2,3,3,422.88,At-Risk
16134,2,3,3,618.09,At-Risk
14416,2,3,3,490.22,At-Risk
17330,2,3,3,363.90,At-Risk
15287,2,3,3,486.69,At-Risk
13028,2,3,3,661.32,At-Risk
14851,2,3,3,511.35,At-Risk
15967,2,3,3,418.83,At-Risk
18246,2,3,3,596.10,At-Risk
12991,2,3,3,503.76,At-Risk
15900,2,3,3,351.11,At-Risk
16855,2,3,3,328.40,At-Risk
16999,2,3,3,484.82,At-Risk
16916,2,3,3,576.26,At-Risk
13816,2,3,3,571.67,At-Risk
17510,2,3,3,308.48,At-Risk
16423,2,3,3,346.12,At-Risk
12890,2,3,3,380.47,At-Risk
18181,2,3,3,382.80,At-Risk
17357,2,3,3,388.14,At-Risk
13066,2,3,3,470.80,At-Risk
14853,2,3,3,475.80,At-Risk
17540,2,3,3,578.90,At-Risk
18123,2,3,3,589.44,At-Risk
16207,2,3,3,394.38,At-Risk
17658,2,3,3,595.42,At-Risk
18117,2,3,3,320.72,At-Risk
17793,2,3,3,323.04,At-Risk
17235,2,3,3,550.06,At-Risk
14902,2,3,3,332.66,At-Risk
12508,2,3,3,398.27,At-Risk
15429,2,3,3,397.35,At-Risk
14882,2,3,3,589.70,At-Risk
13091,2,3,3,345.82,At-Risk
16386,2,3,3,317.20,At-Risk
13557,2,3,3,584.06,At-Risk
12384,2,3,3,585.27,At-Risk
15492,2,3,3,659.46,At-Risk
13727,2,3,3,333.48,At-Risk
12589,2,3,3,646.68,At-Risk
12617,2,3,3,355.53,At-Risk
12981,2,3,3,372.22,At-Risk
18217,2,3,3,621.75,At-Risk
12538,2,3,3,363.95,At-Risk
15184,2,3,3,406.76,At-Risk
12844,2,3,3,325.96,At-Risk
16903,2,3,3,373.24,At-Risk
13817,2,3,3,382.98,At-Risk
12532,2,3,3,349.83,At-Risk
13046,2,3,3,629.31,At-Risk
14284,2,3,3,595.25,At-Risk
14108,2,3,3,597.91,At-Risk
17964,2,3,3,471.70,At-Risk
15153,2,3,3,329.25,At-Risk
15573,2,3,3,607.45,At-Risk
17637,2,3,3,547.06,At-Risk
15406,2,3,3,510.71,At-Risk
16863,2,3,3,502.80,At-Risk
15870,2,3,3,354.09,At-Risk
15522,2,3,3,398.84,At-Risk
12832,2,3,3,383.03,At-Risk
14517,2,3,3,330.45,At-Risk
13759,2,3,3,659.41,At-Risk
16243,2,3,3,409.10,At-Risk
15025,2,3,3,377.01,At-Risk
16372,2,3,3,367.93,At-Risk
14150,2,3,3,658.64,At-Risk
15010,2,3,3,308.94,At-Risk
16318,2,3,3,328.15,At-Risk
12944,2,3,3,604.51,At-Risk
15597,2,3,3,324.57,At-Risk
12544,2,3,3,372.70,At-Risk
14636,2,3,3,609.85,At-Risk
17078,2,3,3,378.20,At-Risk
18205,2,3,3,517.36,At-Risk
16884,2,3,3,429.84,At-Risk
17999,2,3,3,382.06,At-Risk
14528,2,3,3,364.22,At-Risk
13904,2,3,3,332.64,At-Risk
18164,2,3,3,399.65,At-Risk
16830,2,3,3,325.91,At-Risk
13292,2,3,3,578.94,At-Risk
16971,2,3,3,357.21,At-Risk
12552,2,3,3,437.82,At-Risk
15847,2,3,3,389.27,At-Risk
12571,2,3,3,519.61,At-Risk
16018,2,3,3,408.90,At-Risk
15385,2,3,3,316.88,At-Risk
18067,2,3,3,396.33,At-Risk
17447,2,3,3,541.53,At-Risk
17839,2,3,3,338.80,At-Risk
17418,2,3,3,463.46,At-Risk
12895,2,3,3,372.80,At-Risk
18261,2,3,3,324.24,At-Risk
18276,2,3,3,335.86,At-Risk
17878,2,3,3,379.45,At-Risk
14752,2,3,3,389.64,At-Risk
14716,2,3,3,329.68,At-Risk
17459,2,3,3,657.30,At-Risk
16071,2,3,3,326.24,At-Risk
14754,2,3,3,638.05,At-Risk
14379,2,3,3,348.10,At-Risk
15821,2,3,3,570.96,At-Risk
16208,2,3,3,664.26,At-Risk
14690,2,3,3,371.70,At-Risk
15345,2,3,3,393.54,At-Risk
15158,2,3,3,401.40,At-Risk
15068,2,3,3,553.36,At-Risk
15592,2,3,3,388.58,At-Risk
12556,2,3,3,603.71,At-Risk
15121,2,3,3,457.72,At-Risk
14427,2,3,3,363.34,At-Risk
15469,2,3,3,538.55,At-Risk
18252,2,3,3,526.67,At-Risk
15664,2,3,3,386.43,At-Risk
13566,2,3,2,874.71,At-Risk
17733,2,3,2,692.19,At-Risk
16070,2,3,2,852.15,At-Risk
15252,2,3,2,740.78,At-Risk
15990,2,3,2,792.11,At-Risk
17044,2,3,2,948.48,At-Risk
17197,2,3,2,1013.01,At-Risk
17414,2,3,2,778.00,At-Risk
16260,2,3,2,1035.45,At-Risk
16212,2,3,2,690.34,At-Risk
17764,2,3,2,818.82,At-Risk
17387,2,3,2,784.11,At-Risk
14050,2,3,2,746.36,At-Risk
13601,2,3,2,693.32,At-Risk
15103,2,3,2,703.36,At-Risk
17537,2,3,2,897.62,At-Risk
13416,2,3,2,712.50,At-Risk
16747,2,3,2,836.06,At-Risk
14815,2,3,2,778.50,At-Risk
15576,2,3,2,940.67,At-Risk
13329,2,3,2,789.00,At-Risk
13236,2,3,2,744.85,At-Risk
15599,2,3,2,761.74,At-Risk
14179,2,3,2,719.78,At-Risk
14240,2,3,2,890.34,At-Risk
14862,2,3,2,841.20,At-Risk
17018,2,3,2,920.10,At-Risk
16284,2,3,2,823.97,At-Risk
13430,2,3,2,679.45,At-Risk
17423,2,3,2,698.41,At-Risk
12838,2,3,2,683.13,At-Risk
14412,2,3,2,770.03,At-Risk
16367,2,3,2,804.49,At-Risk
16560,2,3,2,841.41,At-Risk
16825,2,3,2,775.18,At-Risk
17397,2,3,2,696.41,At-Risk
15330,2,3,2,714.96,At-Risk
17425,2,3,2,759.17,At-Risk
17816,2,2,4,36.56,At-Risk
18059,2,2,4,306.46,At-Risk
17024,2,2,4,95.85,At-Risk
14765,2,2,4,254.11,At-Risk
16330,2,2,4,251.91,At-Risk
13606,2,2,4,280.54,At-Risk
13058,2,2,4,271.40,At-Risk
13592,2,2,4,247.96,At-Risk
15516,2,2,4,62.43,At-Risk
15651,2,2,3,646.30,At-Risk
13894,2,2,3,564.62,At-Risk
13812,2,2,3,539.00,At-Risk
18081,2,2,3,343.45,At-Risk
14342,2,2,3,668.56,At-Risk
12808,2,2,3,483.65,At-Risk
16325,2,2,3,594.24,At-Risk
17351,2,2,3,587.15,At-Risk
16478,2,2,3,331.00,At-Risk
14731,2,2,3,380.02,At-Risk
14034,2,2,3,651.82,At-Risk
18127,2,2,3,348.73,At-Risk
12577,2,2,3,657.80,At-Risk
16357,2,2,3,658.88,At-Risk
16488,2,2,3,498.80,At-Risk
17361,2,2,3,488.20,At-Risk
14592,2,2,3,570.46,At-Risk
16008,2,2,3,478.78,At-Risk
16768,2,2,3,478.09,At-Risk
15781,2,2,3,345.46,At-Risk
17917,2,2,3,341.28,At-Risk
16593,2,2,3,330.03,At-Risk
16930,2,2,3,380.55,At-Risk
12993,2,2,3,414.76,At-Risk
13617,2,2,3,544.18,At-Risk
17515,2,2,3,639.02,At-Risk
14467,2,2,3,598.76,At-Risk
13939,2,2,3,568.55,At-Risk
17573,2,2,3,380.60,At-Risk
17373,2,2,3,646.92,At-Risk
14997,2,2,3,546.20,At-Risk
16898,2,2,3,508.81,At-Risk
15452,2,2,3,538.73,At-Risk
13427,2,2,3,582.60,At-Risk
18043,2,2,3,559.51,At-Risk
17777,2,2,3,665.86,At-Risk
13145,2,2,3,618.52,At-Risk
12879,2,2,3,573.22,At-Risk
14167,2,2,3,574.84,At-Risk
14593,2,2,3,617.99,At-Risk
13171,2,2,3,468.41,At-Risk
16469,2,2,3,650.43,At-Risk
16969,2,2,3,650.41,At-Risk
17295,2,2,3,556.95,At-Risk
16444,2,2,3,654.67,At-Risk
13379,2,2,3,572.56,At-Risk
12990,2,2,3,409.50,At-Risk
16960,2,2,3,507.05,At-Risk
15018,2,2,3,496.21,At-Risk
13643,2,2,3,519.44,At-Risk
12498,2,2,3,403.70,At-Risk
16706,2,2,3,531.35,At-Risk
17420,2,2,3,598.83,At-Risk
14044,2,2,3,652.82,At-Risk
16014,2,2,3,662.38,At-Risk
14504,2,2,3,673.26,At-Risk
14820,2,2,3,507.29,At-Risk
13892,2,2,3,632.97,At-Risk
18150,2,2,3,566.58,At-Risk
18036,2,2,3,405.62,At-Risk
16139,2,2,3,635.41,At-Risk
16298,2,2,3,598.20,At-Risk
16804,2,2,3,536.99,At-Risk
17779,2,2,3,658.57,At-Risk
12933,2,2,3,607.53,At-Risk
17545,2,2,3,645.96,At-Risk
17564,2,2,3,454.01,At-Risk
17886,2,2,2,899.61,Lost
13310,2,2,2,1132.03,Lost
12697,2,2,2,957.59,Lost
13692,2,2,2,1488.32,Lost
13810,2,2,2,1499.01,Lost
16023,2,2,2,719.81,Lost
13455,2,2,2,1058.34,Lost
16460,2,2,2,814.72,Lost
15806,2,2,2,784.58,Lost
15787,2,2,2,948.05,Lost
13823,2,2,2,957.66,Lost
15681,2,2,2,1426.16,Lost
12689,2,2,2,1247.61,Lost
13835,2,2,2,834.57,Lost
16416,2,2,2,1051.40,Lost
12642,2,2,2,1013.26,Lost
17004,2,2,2,1412.94,Lost
17720,2,2,2,1195.94,Lost
17041,2,2,2,1081.57,Lost
12865,2,2,2,1568.23,Lost
14631,2,2,2,1006.98,Lost
15411,2,2,2,1358.88,Lost
14499,2,2,2,815.32,Lost
16571,2,2,2,1421.69,Lost
15449,2,2,2,974.52,Lost
15532,2,2,2,1580.93,Lost
18263,2,2,2,1213.16,Lost
14019,2,2,2,1421.61,Lost
15215,2,2,2,734.94,Lost
15656,2,2,2,748.50,Lost
16110,2,2,2,1337.48,Lost
17100,2,2,2,971.74,Lost
13652,2,2,2,1095.08,Lost
12462,2,2,2,1189.59,Lost
15630,2,2,2,1186.35,Lost
16369,2,2,2,1553.66,Lost
13282,2,2,2,1132.14,Lost
16099,2,2,2,731.90,Lost
14198,2,2,2,701.40,Lost
17571,2,2,2,1498.51,Lost
17175,2,2,2,1443.69,Lost
16188,2,2,2,981.86,Lost
13107,2,2,2,1531.62,Lost
16418,2,2,2,675.27,Lost
15835,2,2,2,954.09,Lost
13167,2,2,2,791.33,Lost
18080,2,2,2,1231.50,Lost
16232,2,2,2,990.88,Lost
15791,2,2,2,1612.69,Lost
15533,2,2,2,807.57,Lost
16762,2,2,2,1501.38,Lost
15745,2,2,2,1094.59,Lost
13212,2,2,2,788.08,Lost
13200,2,2,2,870.09,Lost
14359,2,2,2,912.18,Lost
16554,2,2,2,837.10,Lost
16533,2,2,2,1095.56,Lost
15478,2,2,2,1441.42,Lost
17796,2,2,2,697.90,Lost
15669,2,2,2,684.34,Lost
16049,2,2,2,1111.79,Lost
14477,2,2,2,1309.60,Lost
15376,2,2,2,1233.36,Lost
13681,2,2,2,827.83,Lost
15865,2,2,2,895.13,Lost
16464,2,2,2,1314.68,Lost
17073,2,2,2,1446.09,Lost
17951,2,2,2,1008.54,Lost
15933,2,2,2,1107.46,Lost
16463,2,2,2,1422.40,Lost
15329,2,2,2,1049.70,Lost
15088,2,2,2,1160.07,Lost
13186,2,2,2,1575.89,Lost
15494,2,2,2,1299.23,Lost
13813,2,2,2,1366.86,Lost
13726,2,2,2,1079.66,Lost
13461,2,2,2,1445.00,Lost
14383,2,2,2,1247.69,Lost
17159,2,2,2,1538.88,Lost
17621,2,2,2,1379.90,Lost
15587,2,2,2,913.68,Lost
16043,2,2,2,773.99,Lost
13516,2,2,2,1389.41,Lost
16350,2,2,2,1116.47,Lost
14261,2,2,2,1163.45,Lost
14856,2,2,2,1311.38,Lost
17075,2,2,2,834.12,Lost
13168,2,2,2,1319.19,Lost
17653,2,2,2,1207.56,Lost
16279,2,2,2,1509.58,Lost
14233,2,2,2,1462.72,Lost
12427,2,2,2,825.80,Lost
13940,2,2,2,839.14,Lost
16924,2,2,2,846.75,Lost
17076,2,2,2,841.08,Lost
16511,2,2,2,950.26,Lost
15530,2,2,2,1502.35,Lost
16221,2,2,2,864.86,Lost
18035,2,2,2,730.40,Lost
14971,2,2,2,1116.57,Lost
15707,2,2,2,945.58,Lost
14913,2,2,2,1227.43,Lost
16012,2,2,2,1415.29,Lost
17095,2,2,2,1324.16,Lost
16676,2,2,2,1592.12,Lost
15952,2,2,2,806.57,Lost
13155,2,2,2,971.76,Lost
15427,2,2,2,1483.14,Lost
13772,2,2,2,1132.13,Lost
15839,2,2,2,1048.49,Lost
18170,2,2,2,980.31,Lost
13761,2,2,2,1070.65,Lost
15506,2,2,2,979.26,Lost
16869,2,2,2,825.42,Lost
15983,2,2,2,1475.02,Lost
16612,2,2,2,1187.66,Lost
16637,2,2,2,1154.47,Lost
15965,2,2,2,845.64,Lost
13308,2,2,2,1385.51,Lost
14623,2,2,2,889.25,Lost
16009,2,2,2,992.71,Lost
15618,2,2,2,776.85,Lost
16164,2,2,2,822.48,Lost
16053,2,2,2,1511.95,Lost
17158,2,2,2,1266.97,Lost
13918,2,2,2,1212.84,Lost
15116,2,2,2,1352.75,Lost
12997,2,2,2,1226.89,Lost
14234,2,2,2,775.46,Lost
16639,2,2,2,1257.51,Lost
14332,2,2,2,866.31,Lost
15489,2,2,2,1134.28,Lost
17797,2,2,2,780.43,Lost
14449,2,2,2,907.10,Lost
17289,2,2,2,944.41,Lost
15051,2,2,2,1391.61,Lost
17633,2,2,2,1324.84,Lost
12640,2,2,2,1174.58,Lost
15763,2,2,2,1086.92,Lost
13867,2,2,2,1015.29,Lost
12849,2,2,2,1050.89,Lost
15110,2,2,2,996.10,Lost
13447,2,2,2,1129.14,Lost
13029,2,2,2,1247.50,Lost
14921,2,2,2,1316.07,Lost
15027,2,2,2,1066.15,Lost
16669,2,2,2,1374.87,Lost
15584,2,2,2,725.11,Lost
13500,2,2,2,1166.77,Lost
16205,2,2,2,761.38,Lost
16728,2,2,2,1054.67,Lost
18167,2,2,2,1384.86,Lost
17932,2,2,2,1331.57,Lost
15289,2,2,2,939.78,Lost
16245,2,2,2,1413.66,Lost
17198,2,2,2,692.22,Lost
13131,2,2,2,1073.30,Lost
12883,2,2,2,703.47,Lost
14064,2,2,2,1353.74,Lost
15801,2,2,2,1063.95,Lost
13614,2,2,2,1610.46,Lost
14712,2,2,2,917.07,Lost
12541,2,2,2,981.18,Lost
14522,2,2,2,974.54,Lost
15111,2,2,2,1567.48,Lost
14715,2,2,2,867.38,Lost
15679,2,2,2,781.28,Lost
13396,2,2,2,1360.99,Lost
15238,2,2,2,1071.99,Lost
13165,2,2,2,1021.48,Lost
17521,2,2,2,723.21,Lost
17974,2,2,2,740.79,Lost
12546,2,2,2,1161.50,Lost
18125,2,2,2,1142.99,Lost
14829,2,2,2,697.55,Lost
14035,2,2,2,1428.02,Lost
17054,2,2,2,1356.33,Lost
15608,2,2,2,1093.68,Lost
13846,2,2,2,865.06,Lost
14662,2,2,2,771.17,Lost
15582,2,2,2,682.91,Lost
17461,2,2,2,757.46,Lost
17703,2,2,2,798.74,Lost
17979,2,2,2,757.71,Lost
15407,2,2,2,1056.44,Lost
15563,2,2,2,1400.44,Lost
17738,2,2,1,1879.05,Lost
12928,2,2,1,2062.70,Lost
16341,2,2,1,1971.87,Lost
14360,2,2,1,2128.23,Lost
12480,2,2,1,3281.63,Lost
13421,2,2,1,1851.08,Lost
13523,2,2,1,3964.88,Lost
12645,2,2,1,1775.18,Lost
12610,2,2,1,2099.54,Lost
17082,2,2,1,2003.85,Lost
15950,2,2,1,1765.51,Lost
12406,2,2,1,3415.30,Lost
12397,2,2,1,2409.90,Lost
17272,2,2,1,2148.63,Lost
17084,2,2,1,2949.75,Lost
18287,2,2,1,1837.28,Lost
17088,2,2,1,1991.01,Lost
13735,2,2,1,2885.24,Lost
14001,2,2,1,2043.08,Lost
17092,2,2,1,1777.78,Lost
17828,2,2,1,1820.09,Lost
16102,2,2,1,1842.14,Lost
16150,2,2,1,2053.02,Lost
13157,2,2,1,1741.22,Lost
17702,2,2,1,1824.37,Lost
12597,2,2,1,3811.22,Lost
13365,2,2,1,2225.37,Lost
14286,2,2,1,4628.75,Lost
14842,2,2,1,2824.69,Lost
12536,2,2,1,12601.83,Lost
16240,2,2,1,3718.80,Lost
17317,2,2,1,2600.34,Lost
15819,2,2,1,1905.45,Lost
13895,2,2,1,2593.07,Lost
14544,2,2,1,2024.45,Lost
14387,2,2,1,1770.56,Lost
12380,2,2,1,2724.81,Lost
12578,2,2,1,2794.51,Lost
12449,2,2,1,4067.29,Lost
17015,2,2,1,1842.56,Lost
13815,2,2,1,4027.36,Lost
17672,2,2,1,3178.17,Lost
12539,2,2,1,5568.35,Lost
17625,2,2,1,2047.00,Lost
15676,2,2,1,3435.76,Lost
16671,2,2,1,1692.27,Lost
17043,2,2,1,1735.18,Lost
12456,2,2,1,3181.04,Lost
17147,2,2,1,1714.59,Lost
16041,2,2,1,3166.40,Lost
16007,2,2,1,1701.94,Lost
18079,2,2,1,3651.97,Lost
14700,2,2,1,2235.30,Lost
13316,2,2,1,5977.73,Lost
15485,2,2,1,2575.00,Lost
15786,2,2,1,4932.20,Lost
15065,2,2,1,3158.13,Lost
12371,2,2,1,1887.96,Lost
12473,2,2,1,3938.55,Lost
16986,2,2,1,1873.20,Lost
14145,2,2,1,3742.20,Lost
12356,2,2,1,2811.43,Lost
15050,2,2,1,1782.09,Lost
16308,2,2,1,2560.00,Lost
14285,2,2,1,1910.01,Lost
14626,2,2,1,2791.27,Lost
12674,2,2,1,1970.60,Lost
13982,2,2,1,1871.81,Lost
13285,2,2,1,2709.12,Lost
16303,2,2,1,5360.63,Lost
16126,2,2,1,6287.77,Lost
18259,2,2,1,2338.60,Lost
13577,2,2,1,1687.60,Lost
15809,2,1,3,515.77,At-Risk
15081,2,1,3,504.80,At-Risk
16750,2,1,3,623.93,At-Risk
14077,2,1,3,499.42,At-Risk
18211,2,1,3,600.07,At-Risk
14404,2,1,2,1474.32,Lost
16918,2,1,2,1068.82,Lost
14312,2,1,2,1611.59,Lost
16225,2,1,2,1096.32,Lost
17470,2,1,2,1125.07,Lost
13538,2,1,2,1280.85,Lost
17837,2,1,2,1593.38,Lost
14738,2,1,2,1314.45,Lost
13524,2,1,2,680.18,Lost
15860,2,1,2,977.21,Lost
16235,2,1,2,867.31,Lost
15059,2,1,2,1337.72,Lost
17609,2,1,2,1112.22,Lost
17372,2,1,2,1342.68,Lost
17800,2,1,2,1199.01,Lost
13477,2,1,2,1454.58,Lost
17966,2,1,2,1098.43,Lost
15227,2,1,2,1219.40,Lost
13728,2,1,2,1016.14,Lost
15605,2,1,2,1198.23,Lost
13636,2,1,2,949.12,Lost
12576,2,1,2,1315.83,Lost
13634,2,1,2,1575.16,Lost
16466,2,1,2,1603.46,Lost
16362,2,1,2,734.77,Lost
13717,2,1,2,1445.01,Lost
18016,2,1,2,1483.56,Lost
16348,2,1,2,1469.45,Lost
18177,2,1,2,1341.42,Lost
13110,2,1,2,1488.67,Lost
14214,2,1,2,1004.38,Lost
13623,2,1,2,747.78,Lost
16880,2,1,2,1519.08,Lost
16996,2,1,2,1456.96,Lost
17867,2,1,2,1197.10,Lost
16907,2,1,2,981.65,Lost
16434,2,1,2,1522.25,Lost
18135,2,1,2,681.91,Lost
18236,2,1,2,882.24,Lost
12599,2,1,2,1032.58,Lost
17109,2,1,2,885.04,Lost
14748,2,1,2,1415.75,Lost
12691,2,1,2,1035.80,Lost
16332,2,1,2,1593.20,Lost
16726,2,1,2,1382.02,Lost
13984,2,1,2,920.51,Lost
14487,2,1,2,1196.33,Lost
17287,2,1,2,1064.11,Lost
14684,2,1,2,1236.28,Lost
15660,2,1,2,1600.86,Lost
13549,2,1,2,918.20,Lost
13410,2,1,2,1003.06,Lost
12676,2,1,2,1331.39,Lost
16809,2,1,2,914.69,Lost
14898,2,1,2,1303.52,Lost
13575,2,1,2,732.07,Lost
14948,2,1,2,1101.97,Lost
16085,2,1,2,981.51,Lost
14507,2,1,2,1383.18,Lost
13313,2,1,2,1555.32,Lost
16042,2,1,2,1197.27,Lost
16531,2,1,2,1244.59,Lost
18221,2,1,2,1041.61,Lost
13138,2,1,2,962.39,Lost
14434,2,1,2,1372.80,Lost
17063,2,1,2,1461.14,Lost
17888,2,1,2,726.05,Lost
13117,2,1,2,984.91,Lost
17961,2,1,2,1296.44,Lost
15906,2,1,2,1567.69,Lost
12778,2,1,2,822.23,Lost
14553,2,1,2,859.27,Lost
15426,2,1,2,1447.39,Lost
13118,2,1,2,1197.81,Lost
14116,2,1,2,1382.74,Lost
14883,2,1,2,761.59,Lost
14587,2,1,2,1601.14,Lost
15132,2,1,2,977.93,Lost
14447,2,1,2,1163.23,Lost
17227,2,1,2,939.32,Lost
17007,2,1,2,889.93,Lost
17659,2,1,1,2999.46,Lost
13983,2,1,1,2603.43,Lost
13450,2,1,1,2043.72,Lost
17211,2,1,1,2317.22,Lost
14530,2,1,1,2925.91,Lost
15125,2,1,1,11528.48,Lost
17416,2,1,1,6893.42,Lost
17059,2,1,1,3095.04,Lost
15058,2,1,1,2124.99,Lost
15129,2,1,1,3447.40,Lost
15301,2,1,1,5070.35,Lost
12685,2,1,1,2863.08,Lost
12708,2,1,1,2712.91,Lost
13632,2,1,1,2121.27,Lost
12600,2,1,1,2599.04,Lost
14640,2,1,1,2125.08,Lost
17162,2,1,1,1715.46,Lost
14533,2,1,1,1949.72,Lost
17314,2,1,1,2527.92,Lost
15981,2,1,1,3408.48,Lost
17220,2,1,1,3198.25,Lost
15955,2,1,1,4416.26,Lost
12415,2,1,1,124914.53,Lost
16003,2,1,1,2735.37,Lost
17340,2,1,1,12353.29,Lost
16628,2,1,1,2188.05,Lost
16767,2,1,1,5580.60,Lost
13384,2,1,1,4151.93,Lost
14426,2,1,1,4481.67,Lost
13804,2,1,1,2635.79,Lost
18075,2,1,1,2611.75,Lost
17191,2,1,1,2095.13,Lost
17596,2,1,1,2827.93,Lost
14226,2,1,1,2232.19,Lost
13629,2,1,1,7792.36,Lost
12949,2,1,1,4167.22,Lost
14188,2,1,1,2054.36,Lost
13209,2,1,1,5891.61,Lost
17690,2,1,1,4757.95,Lost
17865,2,1,1,10526.32,Lost
12731,2,1,1,18895.91,Lost
14691,2,1,1,2114.33,Lost
17512,2,1,1,2924.99,Lost
15114,2,1,1,2760.56,Lost
13695,2,1,1,2504.13,Lost
17368,2,1,1,1912.67,Lost
16187,2,1,1,6911.44,Lost
17377,2,1,1,4100.92,Lost
12517,2,1,1,2502.84,Lost
15249,2,1,1,6688.46,Lost
16717,2,1,1,3858.38,Lost
16837,2,1,1,3170.98,Lost
15356,2,1,1,2766.50,Lost
14057,2,1,1,6217.96,Lost
15805,2,1,1,5528.48,Lost
12500,2,1,1,4257.82,Lost
16791,2,1,1,1721.78,Lost
13047,2,1,1,3237.54,Lost
16618,2,1,1,2647.59,Lost
13381,2,1,1,3639.31,Lost
12910,2,1,1,3075.04,Lost
12626,2,1,1,6620.48,Lost
12712,2,1,1,4396.13,Lost
13975,2,1,1,2526.28,Lost
15864,2,1,1,1936.32,Lost
14112,2,1,1,2915.15,Lost
12567,2,1,1,9401.28,Lost
14676,2,1,1,2548.24,Lost
16912,2,1,1,2575.38,Lost
12721,2,1,1,2656.13,Lost
16656,2,1,1,8625.80,Lost
13871,2,1,1,6403.25,Lost
14466,2,1,1,2272.40,Lost
14524,2,1,1,1867.68,Lost
17160,2,1,1,3518.03,Lost
13824,2,1,1,1698.94,Lost
15267,2,1,1,1717.36,Lost
17164,2,1,1,2467.35,Lost
15811,2,1,1,2218.62,Lost
12484,2,1,1,4541.72,Lost
12647,2,1,1,3722.82,Lost
17069,2,1,1,2709.70,Lost
12408,2,1,1,2888.55,Lost
12472,2,1,1,6572.11,Lost
12481,2,1,1,5596.32,Lost
15719,2,1,1,5045.61,Lost
16871,2,1,1,2812.34,Lost
16186,2,1,1,4006.94,Lost
15493,2,1,1,2001.80,Lost
13097,2,1,1,6010.42,Lost
15785,2,1,1,2328.97,Lost
17716,2,1,1,5655.99,Lost
17799,2,1,1,3055.93,Lost
13527,2,1,1,2287.51,Lost
14936,2,1,1,8137.02,Lost
16771,2,1,1,2246.81,Lost
15696,2,1,1,2736.46,Lost
17107,2,1,1,10815.43,Lost
16170,2,1,1,1885.05,Lost
15513,2,1,1,14758.22,Lost
16638,2,1,1,1680.72,Lost
14543,2,1,1,3630.33,Lost
14680,2,1,1,28754.11,Lost
12477,2,1,1,13219.74,Lost
17203,2,1,1,3563.85,Lost
17930,2,1,1,1740.48,Lost
12753,2,1,1,21429.39,Lost
15722,2,1,1,2222.56,Lost
15529,2,1,1,3995.23,Lost
17193,2,1,1,1699.30,Lost
12431,2,1,1,6487.45,Lost
17613,2,1,1,4559.15,Lost
12726,2,1,1,2609.10,Lost
14849,2,1,1,7930.54,Lost
17442,2,1,1,2248.56,Lost
16841,2,1,1,1869.82,Lost
13324,2,1,1,7121.95,Lost
16293,2,1,1,2248.99,Lost
15998,2,1,1,3089.97,Lost
12352,2,1,1,2506.04,Lost
14903,2,1,1,2810.63,Lost
16409,2,1,1,2028.88,Lost
13094,2,1,1,1927.32,Lost
17634,2,1,1,2361.97,Lost
18061,2,1,1,2119.41,Lost
12594,2,1,1,3338.22,Lost
16218,2,1,1,3084.68,Lost
17663,2,1,1,1802.91,Lost
12830,2,1,1,6814.64,Lost
12931,2,1,1,42055.96,Lost
17965,2,1,1,2622.57,Lost
16945,2,1,1,4345.50,Lost
17719,2,1,1,5396.04,Lost
12444,2,1,1,5005.46,Lost
12779,2,1,1,3981.36,Lost
16029,2,1,1,81024.84,Lost
13880,2,1,1,3219.77,Lost
16729,2,1,1,7239.92,Lost
17696,2,1,1,2285.71,Lost
17071,2,1,1,2429.03,Lost
13327,2,1,1,3627.77,Lost
12909,2,1,1,2178.67,Lost
17396,2,1,1,7330.80,Lost
17652,2,1,1,4867.72,Lost
13941,2,1,1,5112.96,Lost
